id,budget,genres,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count
605886,0,"['Action', 'Crime', 'Thriller']",en,37.503,2023-04-06,0,119,6.4,7
65759,130000000,"['Animation', 'Comédie', 'Familial']",en,37.484,2011-11-18,150406466,99,6.115,1399
27576,110000000,"['Action', 'Mystère', 'Thriller']",en,37.46,2010-07-21,293329073,104,6.391,4967
13179,48000000,"['Animation', 'Familial', 'Aventure', 'Fantastique']",en,37.454,2008-09-11,0,78,6.841,1225
10137,133000000,"['Familial', 'Fantastique', 'Comédie', 'Aventure']",en,37.444,1999-12-17,300135367,81,6.032,3923
842934,0,['Thriller'],en,37.428,2022-11-16,0,94,5.8,159
37834,117000000,"['Action', 'Comédie']",en,37.424,2010-06-15,261989769,105,6.182,4015
15016,0,"['Animation', 'Familial']",en,37.421,2003-09-27,0,81,6.985,982
193756,40000000,"['Guerre', 'Action', 'Drame', 'Histoire']",en,37.396,2013-12-24,149295601,121,7.427,3782
122906,12000000,"['Drame', 'Romance', 'Fantastique']",en,37.381,2013-09-04,87100449,123,7.909,7525
627725,0,['Drame'],en,37.378,2020-03-06,0,120,7.576,695
928999,0,"['Western', 'Action']",en,37.376,2022-02-25,0,90,6.1,50
406990,20000000,"['Science-Fiction', 'Thriller', 'Drame', 'Mystère', 'Action']",en,37.348,2017-08-18,27975429,124,7.174,5537
956,150000000,"['Aventure', 'Action', 'Thriller']",en,37.337,2006-04-25,398479497,125,6.708,5833
298250,10000000,"['Horreur', 'Crime', 'Mystère', 'Thriller']",en,37.332,2017-10-26,102952888,97,6.21,3175
8839,50000000,"['Fantastique', 'Comédie', 'Familial']",en,37.294,1995-05-26,287928194,101,6.305,4145
839436,0,"['Horreur', 'Fantastique', 'Mystère']",en,37.269,2021-06-15,0,88,5.869,42
1091,15000000,"['Horreur', 'Mystère', 'Science-Fiction']",en,37.231,1982-06-25,19629760,109,8.037,5952
887357,0,"['Animation', 'Action', 'Science-Fiction']",en,37.224,2022-05-19,0,87,7.0,142
1954,13000000,"['Science-Fiction', 'Thriller']",en,37.223,2004-01-17,96060858,119,7.549,6647
777831,0,"['Action', 'Thriller']",en,37.177,2022-04-14,0,97,5.447,75
264660,15000000,"['Drame', 'Science-Fiction']",en,37.168,2015-01-21,36869414,108,7.57,12042
999205,0,['Thriller'],en,37.159,2022-08-31,0,90,6.5,57
7191,25000000,"['Action', 'Thriller', 'Science-Fiction']",en,37.149,2008-01-15,170764026,85,6.664,6326
256040,25130430,"['Action', 'Drame']",te,37.148,2015-07-10,90747520,158,7.562,657
81188,145000000,"['Familial', 'Animation', 'Fantastique', 'Action', 'Aventure']",en,37.134,2012-11-21,306941670,97,7.4,6047
9264,3000000,"['Thriller', 'Drame']",en,37.132,1992-05-08,1829804,88,5.435,294
11187,13000000,"['Horreur', 'Thriller']",en,37.119,1991-08-30,20560255,89,5.9,1326
1265,60000000,"['Aventure', 'Drame', 'Familial']",en,37.104,2007-02-15,137587063,95,7.291,4237
9387,20000000,"['Aventure', 'Fantastique', 'Action']",en,37.089,1982-04-02,79114085,129,6.785,2124
10601,100000000,"['Aventure', 'Fantastique', 'Familial']",en,37.086,2003-12-18,121975011,113,7.175,2380
136795,43000000,"['Action', 'Comédie', 'Crime']",en,37.083,2013-06-27,158674180,117,6.602,3621
311,30000000,"['Drame', 'Crime']",en,37.07,1984-05-23,5472914,220,8.446,4635
706972,0,['Action'],en,37.058,2021-01-22,0,93,6.7,255
399360,51000000,"['Aventure', 'Drame']",en,37.043,2018-08-17,35808437,96,6.487,2334
7980,65000000,"['Fantastique', 'Drame']",en,37.035,2009-12-26,93621340,128,7.058,4101
667216,4500000,"['Horreur', 'Science-Fiction', 'Thriller']",en,37.031,2023-01-27,5078400,117,6.442,223
592695,0,['Drame'],sv,37.015,2021-10-08,0,109,6.306,353
829358,0,['Horreur'],en,36.984,2021-06-11,0,91,6.515,68
426,2479000,"['Mystère', 'Romance', 'Thriller']",en,36.957,1958-05-28,7797728,128,8.2,5030
37910,0,"['Animation', 'Science-Fiction', 'Romance']",ja,36.948,2002-02-02,0,25,6.526,234
9473,21000000,"['Animation', 'Comédie']",en,36.914,1999-06-30,83137603,81,7.221,2336
213646,0,"['Thriller', 'Drame', 'Horreur']",cn,36.883,1993-04-28,0,83,4.0,2
739413,0,"['Science-Fiction', 'Thriller']",en,36.868,2021-12-17,0,110,5.863,640
562,28000000,"['Action', 'Thriller']",en,36.859,1988-07-15,140767956,132,7.765,9862
12222,85000000,"['Animation', 'Comédie', 'Familial', 'Aventure', 'Fantastique']",en,36.853,2008-03-03,298572799,86,6.485,2921
756,2280000,"['Animation', 'Familial']",en,36.846,1940-11-13,76411819,125,7.376,2699
10483,45000000,"['Action', 'Thriller', 'Science-Fiction']",en,36.823,2008-08-22,76014335,110,6.24,3358
1050040,0,"['Musique', 'Documentaire']",es,36.794,2022-12-08,0,29,6.75,20
250546,6500000,['Horreur'],en,36.779,2014-10-02,257047661,99,5.748,5571
280960,100,"['Drame', 'Mystère']",pt,36.772,2011-03-01,0,15,4.585,88
313297,60000000,"['Animation', 'Aventure', 'Familial']",en,36.769,2016-08-18,76249438,101,7.643,3277
123553,60000000,"['Fantastique', 'Action', 'Mystère']",en,36.757,2013-08-21,95396573,130,6.4,4206
911129,10503445,['Drame'],fr,36.751,2022-09-09,0,118,6.16,243
22537,0,"['Action', 'Animation', 'Aventure', 'Fantastique']",ja,36.75,2002-12-22,0,100,7.7,125
736545,0,"['Romance', 'Comédie']",ko,36.749,2021-11-24,0,95,6.6,17
788977,7047000,"['Thriller', 'Drame']",ar,36.735,2022-10-26,3646605,121,6.9,110
273477,15000000,"['Comédie', 'Horreur']",en,36.72,2015-10-23,14860766,93,6.489,1669
200085,0,"['Action', 'Aventure', 'Science-Fiction']",ko,36.71,2013-08-14,19775853,122,7.531,1054
5879,0,"['Drame', 'Romance']",ja,36.624,1976-09-15,0,102,6.562,505
482600,0,"['Romance', 'Drame']",ko,36.585,2017-02-09,0,91,5.5,2
16859,6900000,"['Animation', 'Familial', 'Fantastique', 'Aventure']",ja,36.575,1989-07-29,4493017,102,7.845,3359
141715,0,"['Comédie', 'Action', 'Science-Fiction']",ja,36.574,1990-04-25,0,60,7.0,1
296099,31000000,['Comédie'],en,36.505,2015-07-28,104384188,100,6.295,3364
9072,64000000,"['Comédie', 'Crime']",en,36.465,2006-08-31,101595121,90,5.878,1485
888,46000000,"['Fantastique', 'Comédie', 'Familial']",en,36.441,1994-05-26,341631208,91,5.311,2163
4951,16000000,"['Comédie', 'Romance', 'Drame']",en,36.434,1999-03-30,53478166,94,7.569,7109
19912,40000000,"['Horreur', 'Mystère']",en,36.433,2009-08-26,186167139,81,5.6,2827
942951,0,['Drame'],zh,36.387,2022-02-24,0,77,7.5,3
291870,11500000,['Comédie'],en,36.325,2016-01-20,94073028,102,5.899,4024
366170,0,"['Aventure', 'Animation']",ja,36.3,2016-04-23,1015339,130,7.635,379
21208,20000000,"['Horreur', 'Thriller', 'Mystère']",en,36.285,2009-07-24,77912251,123,6.997,4717
507732,0,"['Animation', 'Action', 'Romance', 'Fantastique']",ja,36.274,2018-01-27,0,60,6.214,7
16871,30000000,"['Horreur', 'Thriller']",en,36.245,2009-03-15,90810892,99,6.389,3238
855,92000000,"['Action', 'Histoire', 'Guerre']",en,36.238,2001-12-28,172989651,143,7.365,5013
6466,30000000,['Horreur'],en,36.236,2003-08-15,116643421,95,6.0,2216
315011,15000000,"['Action', 'Science-Fiction', 'Horreur']",ja,36.233,2016-07-29,77947607,120,7.067,938
9522,40000000,"['Comédie', 'Romance']",en,36.201,2005-07-13,288485135,114,6.468,3939
522924,18000000,"['Drame', 'Romance', 'Comédie']",en,36.198,2019-08-08,33766787,109,8.22,1202
86834,125000000,"['Drame', 'Aventure']",en,36.186,2014-03-07,362637473,139,5.648,5705
16910,0,"['Animation', 'Aventure', 'Fantastique']",ja,36.175,2005-08-06,10200000,96,6.54,312
729720,0,"['Action', 'Comédie']",fr,36.168,2021-07-30,0,110,6.568,545
939899,0,"['Drame', 'Thriller']",es,36.151,2022-11-04,0,107,6.563,16
556694,60000000,['Fantastique'],en,36.134,2022-08-24,19892510,108,7.0,743
773804,0,"['Drame', 'Romance']",ko,36.133,2020-12-03,0,72,3.5,3
846214,0,"['Animation', 'Comédie', 'Familial']",en,36.126,2021-07-07,0,6,7.362,596
1024535,0,['Horreur'],en,36.122,2022-10-11,0,85,5.293,70
291805,90000000,"['Crime', 'Thriller', 'Action', 'Mystère']",en,36.109,2016-06-02,334901337,130,6.825,9911
72213,1000000,['Drame'],en,36.106,2011-09-30,34522221,129,7.558,301
760195,0,"['Horreur', 'Drame']",en,36.072,2021-04-30,0,107,5.85,190
635910,0,"['Horreur', 'Thriller']",en,36.07,2023-08-09,0,0,0.0,0
112355,0,"['Horreur', 'Drame', 'Thriller']",it,36.036,1972-10-14,0,95,5.9,31
207768,0,"['Thriller', 'Horreur', 'Crime']",en,36.009,2013-08-25,678604,106,6.328,1101
884971,0,['Thriller'],fr,36.001,2022-03-09,0,122,6.894,269
544401,40000000,"['Drame', 'Crime']",en,35.996,2021-02-26,0,142,7.408,1086
217,185000000,"['Aventure', 'Action']",en,35.99,2008-05-21,786636033,122,5.974,7218
448119,175000000,"['Familial', 'Fantastique', 'Aventure']",en,35.978,2020-01-02,251410631,106,6.664,3257
1677,40000000,"['Drame', 'Musique']",en,35.975,2004-10-29,124731534,152,7.448,1692
752,54000000,"['Action', 'Thriller', 'Science-Fiction']",en,35.975,2006-02-23,132511035,132,7.898,13169
630027,0,"['Animation', 'Romance', 'Science-Fiction', 'Comédie']",ja,35.973,2019-11-22,0,61,6.1,25
105666,0,['Thriller'],es,35.968,1977-06-25,0,88,4.4,11
2164,55000000,"['Action', 'Aventure', 'Science-Fiction']",en,35.938,1994-10-28,196567262,121,6.974,2926
105812,0,[],cn,35.936,1994-09-15,0,96,5.0,1
534179,0,['Romance'],ko,35.919,2017-05-01,0,84,5.6,5
1402,55000000,['Drame'],en,35.909,2006-12-14,307077295,118,7.902,8892
310131,3500000,"['Drame', 'Fantastique', 'Horreur', 'Mystère']",en,35.904,2015-01-27,40423945,92,6.911,6152
39324,0,"['Animation', 'Action', 'Science-Fiction']",ja,35.896,1993-02-24,0,48,7.525,455
1949,65000000,"['Crime', 'Drame', 'Mystère', 'Thriller']",en,35.895,2007-03-02,84785914,157,7.518,9200
23398,75000000,"['Comédie', 'Familial', 'Animation', 'Fantastique', 'Musique']",en,35.883,2009-12-21,443140005,90,5.629,2598
19173,0,"['Drame', 'Romance']",es,35.875,2008-10-17,0,95,5.514,259
387810,0,"['Drame', 'Romance']",ko,35.867,2016-01-28,0,65,6.167,3
999722,0,['Horreur'],de,35.859,2022-10-07,0,101,5.672,221
49524,130000000,"['Fantastique', 'Action', 'Comédie', 'Crime']",en,35.848,2013-07-18,61648500,96,5.817,3587
227,10000000,"['Crime', 'Drame']",en,35.824,1983-03-25,33697647,91,7.239,1125
466353,0,[],ja,35.799,1978-01-14,0,61,4.667,3
1367,7000000,['Drame'],en,35.788,1979-06-15,85182160,119,7.251,3796
574060,30000000,"['Action', 'Crime', 'Thriller']",en,35.778,2021-07-14,1015760,110,6.362,792
346,2000000,"['Action', 'Drame']",ja,35.76,1954-04-26,346300,207,8.46,3022
595743,0,"['Drame', 'Action', 'Thriller']",en,35.754,2021-08-11,0,118,5.839,431
184314,4645437,['Drame'],fr,35.728,2013-08-21,9757417,94,6.444,1068
605,150000000,"['Aventure', 'Action', 'Thriller', 'Science-Fiction']",en,35.714,2003-11-05,424988211,128,6.704,8806
5175,90000000,"['Action', 'Comédie', 'Crime']",en,35.708,2001-08-03,347325802,90,6.7,3516
166424,120000000,"['Action', 'Aventure', 'Science-Fiction']",en,35.672,2015-08-05,167977596,100,4.412,5513
161,85000000,"['Thriller', 'Crime']",en,35.658,2001-12-07,450717150,116,7.422,10430
458305,3947600,"['Science-Fiction', 'Thriller', 'Mystère', 'Horreur']",en,35.656,2019-09-07,487625,97,6.078,1645
664767,0,"['Animation', 'Action', 'Fantastique']",en,35.631,2020-04-12,0,80,8.2,1198
8835,18000000,"['Comédie', 'Romance']",en,35.628,2001-07-13,141774679,96,6.74,3460
8961,130000000,"['Aventure', 'Action', 'Comédie', 'Thriller', 'Crime']",en,35.627,2003-07-18,273339556,147,6.593,4784
257346,0,"['Animation', 'Science-Fiction', 'Action']",ja,35.609,2014-04-19,0,101,6.278,207
760868,0,"['Action', 'Thriller']",sv,35.588,2022-03-18,0,114,6.27,667
416234,3500000,"['Horreur', 'Thriller']",en,35.58,2018-02-02,44019588,100,5.911,1593
9982,150000000,"['Animation', 'Familial', 'Comédie']",en,35.55,2005-11-04,314432665,77,5.885,3502
133121,0,"['Animation', 'Horreur', 'Action']",en,35.549,2012-09-25,2325035,100,6.853,710
872954,0,"['Western', 'Action']",en,35.528,2023-01-06,0,95,6.0,79
64682,105000000,"['Drame', 'Romance']",en,35.5,2013-05-10,351040419,142,7.382,11225
23629,82000000,"['Action', 'Fantastique', 'Thriller']",en,35.484,2011-03-24,89792502,110,6.173,4290
81,1000000,"['Aventure', 'Animation', 'Fantastique']",ja,35.478,1984-03-11,3301446,117,7.93,3024
295830,0,"['Horreur', 'Fantastique', 'Action', 'Science-Fiction']",ja,35.455,2015-08-01,0,98,6.046,656
693158,0,"['Science-Fiction', 'Drame']",en,35.435,2020-05-15,0,129,6.1,174
848278,0,"['Action', 'Science-Fiction', 'Thriller']",en,35.424,2021-08-26,0,83,5.137,212
595586,0,['Drame'],en,35.42,2022-10-28,0,92,6.682,277
10501,95000000,"['Familial', 'Aventure', 'Animation', 'Comédie', 'Fantastique']",en,35.414,2000-03-31,76432727,89,7.248,3392
615677,0,"['Action', 'Fantastique', 'Familial', 'Comédie']",en,35.387,2020-12-25,0,100,6.123,677
9471,120000000,"['Action', 'Aventure', 'Comédie']",en,35.36,2003-06-27,259175788,105,5.449,2737
10494,830000,"['Animation', 'Thriller']",ja,35.358,1997-07-25,112536,81,8.3,2004
774021,0,"['Drame', 'Horreur', 'Science-Fiction']",en,35.342,2021-07-29,0,104,5.035,184
511679,0,"['Drame', 'Documentaire']",es,35.317,2018-03-22,0,90,7.798,94
864101,0,"['Drame', 'Aventure', 'Science-Fiction', 'Familial']",ru,35.301,2022-12-22,0,110,6.7,13
338952,200000000,"['Fantastique', 'Aventure', 'Familial']",en,35.257,2018-11-14,654855901,134,6.886,9964
811367,0,"['Familial', 'Comédie', 'Fantastique', 'Animation']",en,35.245,2021-04-30,0,9,7.052,362
218043,16000000,"['Thriller', 'Action', 'Science-Fiction']",en,35.219,2014-10-03,19682924,111,4.2,1155
11770,10000005,"['Action', 'Comédie']",cn,35.178,2001-07-05,42776760,90,7.072,1884
522681,9000000,"['Horreur', 'Thriller', 'Mystère']",en,35.174,2019-01-03,155712077,100,6.539,4117
530915,100000000,"['Guerre', 'Drame', 'Histoire']",en,35.165,2019-12-25,394638258,115,7.987,10947
389,350000,['Drame'],en,35.165,1957-04-10,1000000,95,8.537,7212
818750,0,"['Romance', 'Science-Fiction', 'Drame']",en,35.132,2022-02-11,0,115,7.339,587
108450,0,['Thriller'],it,35.113,1992-05-22,0,86,5.481,26
633802,0,"['Romance', 'Horreur', 'Thriller', 'Mystère', 'Fantastique']",ru,35.105,2021-02-11,532054,125,6.759,137
298191,0,['Fantastique'],zh,35.093,1991-01-01,0,83,5.5,2
13285,0,"['Animation', 'Familial', 'Aventure', 'Fantastique']",en,35.09,2006-03-14,0,75,6.845,598
242512,5000000,['Horreur'],en,35.072,2014-10-24,103590271,90,5.156,2462
424783,135000000,"['Action', 'Aventure', 'Science-Fiction']",en,35.06,2018-12-15,467989645,114,6.713,5388
28460,0,"['Animation', 'Fantastique', 'Action', 'Romance', 'Comédie']",ja,35.046,1995-12-23,0,60,8.117,120
658009,0,"['Action', 'Drame']",zh,35.041,2019-12-23,0,84,6.818,118
10358,24000000,['Comédie'],en,34.996,2008-09-18,42105111,102,6.28,2084
251,22000000,"['Fantastique', 'Drame', 'Thriller', 'Mystère', 'Romance']",en,34.995,1990-07-12,505000000,127,7.207,4937
318781,14000000,"['Drame', 'Histoire']",en,34.968,2015-06-24,3621046,110,7.291,1765
10521,30000000,"['Comédie', 'Romance']",en,34.959,2009-01-09,115375850,100,6.243,2761
1015606,0,['Documentaire'],en,34.957,2022-09-08,0,60,6.816,926
424139,10000000,"['Horreur', 'Thriller']",en,34.955,2018-10-18,259900000,105,6.544,4217
454640,65000000,"['Animation', 'Comédie', 'Aventure', 'Familial']",en,34.953,2019-08-02,147792047,97,7.1,1430
342473,30000000,"['Animation', 'Aventure', 'Comédie', 'Familial']",en,34.923,2016-12-14,2351359,90,7.192,1697
106758,0,['Drame'],ja,34.912,1981-12-25,0,67,5.3,28
340102,67000000,"['Science-Fiction', 'Horreur', 'Action', 'Mystère', 'Aventure']",en,34.899,2020-08-26,49169594,98,6.169,2991
531499,30000000,"['Action', 'Crime', 'Drame']",en,34.881,2020-08-07,942666,95,5.694,402
9928,75000000,"['Animation', 'Comédie', 'Familial', 'Science-Fiction']",en,34.873,2005-03-10,262511490,92,6.42,4062
185,2200000,"['Science-Fiction', 'Drame']",en,34.868,1971-12-19,26589000,136,8.219,11540
535845,10000000,['Drame'],en,34.862,2019-08-09,4300000,99,7.3,176
43641,0,"['Animation', 'Action']",en,34.857,2010-11-16,0,62,7.076,1426
953300,0,['Documentaire'],en,34.856,2022-04-27,0,101,6.386,114
16996,20000000,['Comédie'],en,34.85,2009-03-11,136316880,100,6.282,4642
457232,0,"['Drame', 'Histoire']",en,34.847,2022-11-18,0,97,5.832,184
74513,10000000,"['Action', 'Drame', 'Guerre']",fr,34.834,2011-11-02,3424648,107,6.688,481
20760,0,"['Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,34.826,2005-01-22,0,68,6.6,1237
31642,33000000,"['Histoire', 'Guerre', 'Action', 'Drame']",en,34.825,1993-12-24,5864949,140,6.7,212
730840,0,"['Animation', 'Fantastique', 'Familial', 'Action', 'Aventure']",en,34.822,2021-07-21,0,104,7.7,275
738215,0,"['Animation', 'Musique']",en,34.82,2020-09-01,0,72,7.122,205
36586,54000000,"['Fantastique', 'Horreur', 'Action', 'Thriller']",en,34.815,2002-03-22,155010032,115,6.516,4176
316029,84000000,['Drame'],en,34.812,2017-12-20,432844677,104,7.918,8620
853,68000000,"['Drame', 'Guerre', 'Histoire']",en,34.812,2001-03-14,96976270,131,7.4,3140
812225,0,"['Animation', 'Fantastique', 'Action', 'Aventure']",ja,34.811,2023-06-16,0,110,0.0,0
634429,5900000,"['Drame', 'Action', 'Science-Fiction']",ja,34.807,2022-05-13,33800000,112,7.16,75
15906,0,"['Animation', 'Familial', 'Romance']",en,34.802,2005-10-04,0,85,7.131,618
400136,0,"['Animation', 'Horreur', 'Aventure', 'Mystère', 'Action', 'Science-Fiction']",ja,34.795,2017-05-27,0,97,6.905,820
10140,155000000,"['Aventure', 'Familial', 'Fantastique']",en,34.785,2010-12-02,415686217,115,6.424,5042
402,49000000,"['Thriller', 'Mystère']",en,34.771,1992-03-20,352927224,130,6.892,3303
37797,0,"['Animation', 'Drame', 'Familial']",ja,34.768,1995-07-15,0,110,7.926,1643
614409,0,"['Romance', 'Comédie', 'Drame']",en,34.758,2021-02-12,0,109,7.635,1695
721187,0,['Romance'],ko,34.756,2022-12-01,0,0,6.5,10
663,10000000,"['Horreur', 'Thriller', 'Crime']",en,34.737,2007-10-24,139352633,96,6.154,3197
22970,30000000,"['Horreur', 'Fantastique']",en,34.736,2012-04-12,71041255,95,6.599,7063
348350,250000000,"['Science-Fiction', 'Aventure', 'Action']",en,34.732,2018-05-15,392952373,135,6.563,7652
9509,70000000,"['Action', 'Drame', 'Thriller']",en,34.727,2004-04-23,130293714,146,7.443,4489
560050,0,"['Animation', 'Aventure', 'Familial', 'Fantastique']",en,34.709,2020-10-16,0,100,7.263,1156
301502,22000000,['Drame'],en,34.709,2022-09-16,0,166,6.2,1037
1593,110000000,"['Action', 'Aventure', 'Comédie', 'Familial', 'Fantastique']",en,34.698,2006-12-20,574480841,109,6.568,9256
508081,0,['Romance'],ko,34.69,2017-02-28,0,80,0.0,0
581644,0,"['Action', 'Thriller']",en,34.679,2021-06-03,0,94,5.511,331
9792,15000000,"['Horreur', 'Thriller']",en,34.677,2006-03-10,69623713,100,6.417,2585
117251,150000000,"['Action', 'Drame', 'Thriller']",en,34.671,2013-06-27,205366737,131,6.441,4297
338762,42000000,"['Action', 'Science-Fiction', 'Aventure']",en,34.666,2020-03-05,39861118,109,6.769,4571
776305,0,"['Animation', 'Science-Fiction', 'Familial']",ja,34.659,2021-07-16,63501160,121,7.876,579
10314,10000000,"['Comédie', 'Romance']",en,34.648,1999-01-29,103166989,95,6.323,1852
1045636,0,"['Animation', 'Familial']",en,34.599,2022-11-28,0,28,5.0,6
1637,30000000,"['Action', 'Aventure', 'Crime']",en,34.594,1994-06-09,350448145,116,7.111,5366
18334,0,['Horreur'],ja,34.567,1985-09-04,0,43,4.706,114
49849,163000000,"['Action', 'Science-Fiction', 'Thriller', 'Western']",en,34.565,2011-07-29,174822325,118,5.584,4594
799546,0,"['Drame', 'Thriller', 'Mystère']",en,34.489,2022-09-30,0,115,6.589,663
228326,50000000,"['Animation', 'Aventure', 'Comédie', 'Familial', 'Fantastique']",en,34.489,2014-10-01,97437106,95,7.525,2355
2024,110000000,"['Drame', 'Histoire', 'Guerre', 'Action']",en,34.462,2000-06-28,215294342,160,7.157,3409
76163,100000000,"['Action', 'Aventure', 'Thriller']",en,34.443,2012-08-08,314975955,102,6.312,6100
351694,10000000,"['Fantastique', 'Animation', 'Comédie']",zh,34.432,2015-07-10,150000000,87,6.907,225
146312,0,"['Horreur', 'Fantastique']",cn,34.419,1992-11-26,0,75,5.5,1
37724,200000000,"['Action', 'Aventure', 'Thriller']",en,34.414,2012-10-24,0,143,7.221,14188
690957,0,"['Action', 'Drame', 'Thriller']",te,34.407,2021-12-16,0,176,7.423,78
809717,2000000,"['Animation', 'Aventure', 'Comédie']",de,34.399,2021-06-24,6666618,85,6.4,80
602269,30000000,"['Crime', 'Drame', 'Thriller']",en,34.389,2021-01-28,29942746,128,6.331,2015
63404,0,"['Documentaire', 'Comédie']",en,34.384,2004-01-02,0,213,5.9,150
533535,0,"['Action', 'Comédie', 'Aventure']",en,34.369,2024-11-06,0,0,0.0,0
696157,50000000,"['Musique', 'Histoire', 'Drame']",en,34.366,2022-12-20,41000000,144,7.05,222
390043,30000000,"['Action', 'Comédie']",en,34.353,2017-08-16,176586701,111,6.886,5563
48138,30000000,"['Action', 'Mystère', 'Thriller']",en,34.345,2011-02-16,130786397,110,6.663,3460
277217,0,"['Familial', 'Musique', 'Aventure', 'Comédie', 'Fantastique', 'Téléfilm']",en,34.342,2015-07-31,0,112,7.101,2094
508439,200000000,"['Familial', 'Animation', 'Aventure', 'Comédie', 'Fantastique']",en,34.334,2020-02-29,141940042,102,7.744,5474
37430,90000000,"['Aventure', 'Fantastique', 'Action']",en,34.322,2011-08-17,63523283,113,5.289,1680
330459,200000000,"['Action', 'Aventure', 'Science-Fiction']",en,34.32,2016-12-14,1056057273,134,7.488,13979
65754,90000000,"['Thriller', 'Crime', 'Mystère']",en,34.32,2011-12-14,232617430,158,7.358,6273
207933,0,"['Thriller', 'Mystère', 'Horreur']",en,34.319,2014-10-23,2478806,113,6.845,1240
76617,10000000,"['Horreur', 'Thriller']",en,34.317,2013-01-03,47340586,92,5.453,1424
214,10000000,"['Horreur', 'Thriller', 'Crime']",en,34.317,2006-10-27,164874275,121,6.381,3842
775996,0,"['Thriller', 'Action', 'Science-Fiction']",en,34.312,2021-01-15,0,114,6.389,1597
675024,0,['Horreur'],es,34.293,2021-05-05,1474579,93,6.072,97
270303,2000000,"['Horreur', 'Mystère']",en,34.292,2014-09-24,14674076,100,6.562,5718
2059,100000000,"['Aventure', 'Action', 'Thriller', 'Mystère']",en,34.281,2004-11-19,347512318,130,6.6,5664
947890,0,['Horreur'],vi,34.262,2022-03-24,0,101,6.4,54
787,110000000,"['Action', 'Comédie', 'Drame', 'Thriller']",en,34.262,2005-06-07,487287646,120,6.675,9283
850028,0,"['Thriller', 'Mystère', 'Drame']",en,34.254,2022-12-30,121067,89,5.893,70
453405,140000000,"['Science-Fiction', 'Action', 'Thriller']",en,34.253,2019-10-02,173469516,117,6.317,4578
641501,18000000,"['Science-Fiction', 'Aventure', 'Action', 'Comédie', 'Thriller']",fr,34.249,2020-11-19,0,101,6.123,440
372519,39307171,['Drame'],pt,34.248,2016-01-28,37070177,120,7.226,296
919689,0,"['Science-Fiction', 'Action']",en,34.221,2021-12-22,0,113,5.2,78
403064,0,"['Animation', 'Drame']",ja,34.213,2016-05-21,0,28,6.798,47
514847,14000000,"['Action', 'Thriller', 'Horreur']",en,34.208,2020-03-11,10550350,91,6.661,2693
2649,50000000,"['Drame', 'Thriller', 'Mystère']",en,34.207,1997-09-12,109423648,129,7.559,5711
1417,19000000,"['Fantastique', 'Drame', 'Guerre']",es,34.199,2006-10-10,83258226,113,7.753,9602
590706,23000000,"['Action', 'Science-Fiction', 'Fantastique']",en,34.198,2020-11-20,99924,102,4.9,536
236751,12000000,['Drame'],en,34.194,2014-04-16,101332962,99,6.676,675
616,140000000,"['Drame', 'Action', 'Guerre']",en,34.188,2003-12-05,456758981,154,7.563,6083
11824,1200000,"['Comédie', 'Fantastique', 'Romance']",en,34.175,1985-08-23,80000000,91,6.178,969
568091,0,['Thriller'],en,34.168,2019-09-22,0,99,6.718,2116
750209,0,['Drame'],ko,34.162,2020-10-02,0,85,5.2,4
77877,25000000,"['Drame', 'Romance']",en,34.162,2012-04-19,99357138,101,7.1,3326
594328,0,"['Familial', 'Animation', 'Science-Fiction', 'Comédie', 'Téléfilm']",en,34.157,2020-08-28,0,84,7.324,326
5255,165000000,"['Animation', 'Familial', 'Aventure', 'Fantastique', 'Comédie']",en,34.142,2004-11-10,310634054,100,6.706,5514
810171,0,"['Comédie', 'Romance']",en,34.131,2022-05-11,0,124,7.673,436
544581,0,['Romance'],ko,34.125,2018-05-31,0,80,4.7,3
1003960,250094,['Horreur'],en,34.112,2021-12-10,0,98,2.0,1
926924,0,['Comédie'],es,34.112,2023-04-21,0,0,2.0,1
831410,0,"['Thriller', 'Horreur', 'Comédie', 'Téléfilm']",en,34.097,2022-09-27,0,91,6.3,81
689948,0,"['Drame', 'Romance']",ko,34.082,2020-04-03,0,72,7.1,5
24593,0,['Documentaire'],en,34.078,2004-10-27,0,58,5.4,92
1070254,0,['Drame'],tl,34.068,2023-01-20,0,91,4.8,4
747,6100000,"['Horreur', 'Comédie']",en,34.065,2004-04-09,30097092,99,7.536,7470
796849,0,"['Drame', 'Romance', 'Thriller']",ja,34.051,2021-04-15,0,143,6.5,121
206647,245000000,"['Action', 'Aventure', 'Thriller']",en,34.043,2015-10-26,880674609,148,6.528,9656
4011,15000000,"['Fantastique', 'Comédie']",en,34.037,1988-03-30,74714298,98,7.382,5920
177677,150000000,"['Action', 'Aventure']",en,34.022,2015-07-23,682716636,131,7.177,7786
227859,0,"['Fantastique', 'Drame']",en,34.019,2013-10-01,0,88,7.154,65
551591,0,"['Animation', 'Fantastique', 'Action', 'Comédie']",ja,34.014,2018-10-27,0,73,8.2,3
10591,21000000,"['Comédie', 'Romance']",en,34.008,2004-04-09,31635150,110,6.715,3032
347626,0,"['Comédie', 'Romance']",en,34.002,2021-08-27,0,88,6.644,1164
111332,0,['Documentaire'],en,33.984,2010-02-07,0,23,7.104,91
745,40000000,"['Mystère', 'Thriller', 'Drame']",en,33.98,1999-08-06,672806292,107,7.944,10384
